#OTU ID	BS1
ZOTU_3978	0
ZOTU_3979	0
ZOTU_3980	0
ZOTU_3981	0
ZOTU_3982	0
ZOTU_3983	0
ZOTU_3984	0
ZOTU_3985	0
ZOTU_3986	0
ZOTU_3987	0
ZOTU_3988	0
ZOTU_3989	0
ZOTU_3990	0
ZOTU_3991	0
ZOTU_3992	0
ZOTU_3993	0
ZOTU_3994	19
ZOTU_3995	0
ZOTU_3996	0
ZOTU_3997	0
ZOTU_3998	0
ZOTU_3999	0
ZOTU_4000	0
ZOTU_4001	0
ZOTU_4002	0
ZOTU_4003	0
ZOTU_4004	0
ZOTU_4005	4
ZOTU_4006	0
ZOTU_4007	0
ZOTU_4008	0
ZOTU_4009	0
ZOTU_4010	0
ZOTU_4011	0
ZOTU_4012	0
ZOTU_4013	0
ZOTU_4014	0
ZOTU_4015	3
ZOTU_4016	0
ZOTU_4017	0
ZOTU_4018	0
ZOTU_4019	0
ZOTU_4020	0
ZOTU_4021	0
ZOTU_4022	0
ZOTU_4023	0
ZOTU_4024	0
ZOTU_4025	0
ZOTU_4026	3
ZOTU_4027	0
ZOTU_4028	0
ZOTU_4029	0
ZOTU_4030	0
ZOTU_4031	0
ZOTU_4032	14
ZOTU_4033	0
ZOTU_4034	0
ZOTU_4035	0
ZOTU_4036	0
ZOTU_4037	0
ZOTU_4038	0
ZOTU_4039	0
ZOTU_4040	0
ZOTU_4041	0
ZOTU_4042	0
ZOTU_4043	0
ZOTU_4044	0
ZOTU_4045	0
ZOTU_4046	0
ZOTU_4047	0
ZOTU_4048	0
ZOTU_4049	0
ZOTU_4050	0
ZOTU_4051	0
ZOTU_4052	0
ZOTU_4053	0
ZOTU_4054	0
ZOTU_4055	0
ZOTU_4056	0
ZOTU_4057	0
ZOTU_4058	0
ZOTU_4059	0
ZOTU_4060	14
ZOTU_4061	0
ZOTU_4062	0
ZOTU_4063	0
ZOTU_4064	0
ZOTU_4065	0
ZOTU_4066	0
ZOTU_4067	0
ZOTU_4068	0
ZOTU_4069	0
ZOTU_4070	0
ZOTU_4071	0
ZOTU_4072	0
ZOTU_4073	0
ZOTU_4074	0
ZOTU_4075	0
ZOTU_4076	7
ZOTU_4077	0
ZOTU_4078	0
ZOTU_4079	0
ZOTU_4080	0
ZOTU_4081	0
ZOTU_4082	0
ZOTU_4083	0
ZOTU_4084	0
ZOTU_4085	0
ZOTU_4086	0
ZOTU_4087	0
ZOTU_4088	0
ZOTU_4089	0
ZOTU_4090	0
ZOTU_4091	0
ZOTU_4092	0
ZOTU_4093	0
ZOTU_4094	0
ZOTU_4095	0
ZOTU_4096	0
ZOTU_4097	0
ZOTU_4098	0
ZOTU_4099	0
ZOTU_4100	0
ZOTU_4101	17
ZOTU_4102	0
ZOTU_4103	0
ZOTU_4104	0
ZOTU_4105	0
ZOTU_4106	17
ZOTU_4107	0
ZOTU_4108	0
ZOTU_4109	0
ZOTU_4110	0
ZOTU_4111	0
ZOTU_4112	0
ZOTU_4113	0
ZOTU_4114	0
ZOTU_4115	0
ZOTU_4116	0
ZOTU_4117	0
ZOTU_4118	0
ZOTU_4119	0
ZOTU_4120	0
ZOTU_4121	0
ZOTU_4122	0
ZOTU_4123	0
ZOTU_4124	0
ZOTU_4125	2
ZOTU_4126	0
ZOTU_4127	0
ZOTU_4128	0
ZOTU_4129	0
ZOTU_4130	0
ZOTU_4131	0
ZOTU_4132	13
ZOTU_4133	0
ZOTU_4134	0
ZOTU_4135	0
ZOTU_4136	0
ZOTU_4137	0
ZOTU_4138	0
ZOTU_4139	0
ZOTU_4140	0
ZOTU_4141	0
ZOTU_4142	0
ZOTU_4144	0
ZOTU_4145	0
ZOTU_4146	0
ZOTU_4147	0
ZOTU_4148	0
ZOTU_4149	0
ZOTU_4150	0
ZOTU_4151	0
ZOTU_4152	0
ZOTU_4153	16
ZOTU_4154	0
ZOTU_4155	0
ZOTU_4156	0
ZOTU_4157	0
ZOTU_4158	0
ZOTU_4159	0
ZOTU_4160	0
ZOTU_4161	0
ZOTU_4162	0
ZOTU_4163	0
ZOTU_4164	0
ZOTU_4165	0
ZOTU_4166	0
ZOTU_4167	0
ZOTU_4168	0
ZOTU_4169	0
ZOTU_4170	0
ZOTU_4171	0
ZOTU_4172	0
ZOTU_4173	0
ZOTU_4174	0
ZOTU_4175	0
ZOTU_4176	0
ZOTU_4177	0
ZOTU_4178	0
ZOTU_4179	0
ZOTU_4180	0
ZOTU_4181	0
ZOTU_4182	0
ZOTU_4183	0
ZOTU_4184	0
ZOTU_4185	0
ZOTU_4186	0
ZOTU_4187	9
ZOTU_4188	0
ZOTU_4189	0
ZOTU_4190	0
ZOTU_4191	0
ZOTU_4192	0
ZOTU_4193	0
ZOTU_4194	0
ZOTU_4195	0
ZOTU_4196	0
ZOTU_4197	0
ZOTU_4198	0
ZOTU_4199	0
ZOTU_4200	0
ZOTU_4201	0
ZOTU_4202	0
ZOTU_4203	0
ZOTU_4204	0
ZOTU_4205	0
ZOTU_4206	0
ZOTU_4207	0
ZOTU_4208	0
ZOTU_4209	2
ZOTU_4210	0
ZOTU_4211	0
ZOTU_4212	0
ZOTU_4213	0
ZOTU_4214	6
ZOTU_4215	0
ZOTU_4216	0
ZOTU_4217	0
ZOTU_4218	0
ZOTU_4219	0
ZOTU_4220	0
ZOTU_4221	0
ZOTU_4222	0
ZOTU_4223	0
ZOTU_4224	0
ZOTU_4225	0
ZOTU_4226	19
ZOTU_4227	0
ZOTU_4228	15
ZOTU_4229	0
ZOTU_4230	0
ZOTU_4231	0
ZOTU_4232	0
ZOTU_4233	0
ZOTU_4234	0
ZOTU_4235	0
ZOTU_4236	0
ZOTU_4237	0
ZOTU_4238	0
ZOTU_4239	21
ZOTU_4240	0
ZOTU_4241	4
ZOTU_4242	0
ZOTU_4243	0
ZOTU_4244	0
ZOTU_4245	26
ZOTU_4246	0
ZOTU_4247	0
ZOTU_4248	0
ZOTU_4249	0
ZOTU_4250	0
ZOTU_4251	7
ZOTU_4252	0
ZOTU_4253	0
ZOTU_4254	2
ZOTU_4255	0
ZOTU_4256	0
ZOTU_4257	0
ZOTU_4258	0
ZOTU_4259	0
ZOTU_4260	0
ZOTU_4261	0
ZOTU_4262	3
ZOTU_4263	0
ZOTU_4264	0
ZOTU_4265	0
ZOTU_4266	0
ZOTU_4267	0
ZOTU_4268	0
ZOTU_4269	0
ZOTU_4270	0
ZOTU_4271	0
ZOTU_4272	0
ZOTU_4273	0
ZOTU_4274	0
ZOTU_4275	0
ZOTU_4276	0
ZOTU_4277	0
ZOTU_4278	0
ZOTU_4279	0
ZOTU_4280	0
ZOTU_4281	0
ZOTU_4282	0
ZOTU_4283	0
ZOTU_4284	0
ZOTU_4285	0
ZOTU_4286	0
ZOTU_4287	20
ZOTU_4288	13
ZOTU_4289	0
ZOTU_4290	0
ZOTU_4291	0
ZOTU_4292	0
ZOTU_4293	0
ZOTU_4294	0
ZOTU_4295	0
ZOTU_4296	0
ZOTU_4297	0
ZOTU_4298	0
ZOTU_4299	0
ZOTU_4300	0
ZOTU_4301	0
ZOTU_4302	0
ZOTU_4303	13
ZOTU_4304	9
ZOTU_4305	12
ZOTU_4306	0
ZOTU_4307	0
ZOTU_4308	0
ZOTU_4309	9
ZOTU_4310	0
ZOTU_4311	11
ZOTU_4312	0
ZOTU_4313	0
ZOTU_4314	0
ZOTU_4315	0
ZOTU_4316	0
ZOTU_4317	0
ZOTU_4318	0
ZOTU_4319	0
ZOTU_4320	0
ZOTU_4321	0
ZOTU_4322	0
ZOTU_4323	0
ZOTU_4324	0
ZOTU_4325	0
ZOTU_4326	1
ZOTU_4327	0
ZOTU_4328	0
ZOTU_4329	1
ZOTU_4330	0
ZOTU_4331	0
ZOTU_4332	0
ZOTU_4333	0
ZOTU_4334	0
ZOTU_4335	0
ZOTU_4336	0
ZOTU_4337	0
ZOTU_4338	0
ZOTU_4339	0
ZOTU_4340	0
ZOTU_4341	0
ZOTU_4342	0
ZOTU_4343	0
ZOTU_4344	0
ZOTU_4345	0
ZOTU_4346	0
ZOTU_4347	0
ZOTU_4348	0
ZOTU_4349	0
ZOTU_4350	0
ZOTU_4351	0
ZOTU_4352	0
ZOTU_4353	0
ZOTU_4354	0
ZOTU_4355	0
ZOTU_4356	21
ZOTU_4357	0
ZOTU_4358	0
ZOTU_4359	0
ZOTU_4360	0
ZOTU_4361	0
ZOTU_4362	0
ZOTU_4363	0
ZOTU_4364	0
ZOTU_4365	13
ZOTU_4366	13
ZOTU_4367	0
ZOTU_4368	0
ZOTU_4369	0
ZOTU_4370	0
ZOTU_4371	0
ZOTU_4372	0
ZOTU_4373	15
ZOTU_4374	0
ZOTU_4375	0
ZOTU_4376	0
ZOTU_4377	0
ZOTU_4378	0
ZOTU_4379	0
ZOTU_4380	0
ZOTU_4381	0
ZOTU_4382	0
ZOTU_4383	0
ZOTU_4384	0
ZOTU_4385	0
ZOTU_4386	0
ZOTU_4387	0
ZOTU_4388	0
ZOTU_4389	0
ZOTU_4390	0
ZOTU_4391	0
ZOTU_4392	0
ZOTU_4393	0
ZOTU_4394	0
ZOTU_4395	0
ZOTU_4396	17
ZOTU_4397	0
ZOTU_4398	0
ZOTU_4399	0
ZOTU_4400	0
ZOTU_4401	0
ZOTU_4402	6
ZOTU_4403	0
ZOTU_4404	0
ZOTU_4405	2
ZOTU_4406	0
ZOTU_4407	0
ZOTU_4408	4
ZOTU_4409	0
ZOTU_4410	0
ZOTU_4411	0
ZOTU_4412	0
ZOTU_4413	0
ZOTU_4414	0
ZOTU_4415	0
ZOTU_4416	12
ZOTU_4417	0
ZOTU_4418	0
ZOTU_4419	0
ZOTU_4420	0
ZOTU_4421	0
ZOTU_4422	0
ZOTU_4423	0
ZOTU_4424	0
ZOTU_4425	0
ZOTU_4426	0
ZOTU_4427	12
ZOTU_4428	0
ZOTU_4429	0
ZOTU_4430	0
ZOTU_4431	0
ZOTU_4432	0
ZOTU_4433	0
ZOTU_4434	0
ZOTU_4435	0
ZOTU_4436	0
ZOTU_4437	0
ZOTU_4439	0
ZOTU_4440	0
ZOTU_4441	0
ZOTU_4442	0
ZOTU_4443	0
ZOTU_4444	0
ZOTU_4445	0
ZOTU_4446	0
ZOTU_4447	0
ZOTU_4448	0
ZOTU_4449	0
ZOTU_4450	0
ZOTU_4451	0
ZOTU_4452	0
ZOTU_4453	0
ZOTU_4454	0
ZOTU_4455	0
ZOTU_4456	0
ZOTU_4457	0
ZOTU_4458	0
ZOTU_4459	0
ZOTU_4460	0
ZOTU_4461	0
ZOTU_4462	0
ZOTU_4463	0
ZOTU_4464	0
ZOTU_4465	0
ZOTU_4466	0
ZOTU_4467	0
ZOTU_4468	0
ZOTU_4469	0
ZOTU_4470	0
ZOTU_4471	0
ZOTU_4472	0
ZOTU_4473	0
ZOTU_4474	0
ZOTU_4475	0
ZOTU_4476	0
ZOTU_4478	0
ZOTU_4479	0
ZOTU_4480	0
ZOTU_4481	0
ZOTU_4482	0
ZOTU_4483	0
ZOTU_4484	0
ZOTU_4485	0
ZOTU_4486	0
ZOTU_4487	0
ZOTU_4488	0
ZOTU_4489	0
ZOTU_4490	0
ZOTU_4491	0
ZOTU_4492	0
ZOTU_4493	0
ZOTU_4494	0
ZOTU_4495	13
ZOTU_4496	0
ZOTU_4497	19
ZOTU_4498	0
ZOTU_4499	0
ZOTU_4500	0
ZOTU_4501	0
ZOTU_4502	0
ZOTU_4503	0
ZOTU_4504	0
ZOTU_4505	0
ZOTU_4506	0
ZOTU_4507	0
ZOTU_4508	0
ZOTU_4509	16
ZOTU_4510	0
ZOTU_4511	0
ZOTU_4512	0
ZOTU_4513	0
ZOTU_4515	0
ZOTU_4516	0
ZOTU_4517	0
ZOTU_4518	0
ZOTU_4519	0
ZOTU_4520	0
ZOTU_4521	0
ZOTU_4522	0
ZOTU_4523	0
ZOTU_4524	0
ZOTU_4525	0
ZOTU_4526	0
ZOTU_4527	12
ZOTU_4528	0
ZOTU_4529	0
ZOTU_4530	16
ZOTU_4531	18
ZOTU_4532	0
ZOTU_4533	0
ZOTU_4534	4
ZOTU_4535	0
ZOTU_4536	3
ZOTU_4537	0
ZOTU_4538	0
ZOTU_4539	0
ZOTU_4540	0
ZOTU_4541	0
ZOTU_4542	0
ZOTU_4543	0
ZOTU_4544	0
ZOTU_4545	0
ZOTU_4546	0
ZOTU_4547	0
ZOTU_4548	0
ZOTU_4549	1
ZOTU_4550	0
ZOTU_4551	0
ZOTU_4552	0
ZOTU_4553	0
ZOTU_4554	0
ZOTU_4555	0
ZOTU_4556	0
ZOTU_4557	0
ZOTU_4558	0
ZOTU_4559	0
ZOTU_4560	0
ZOTU_4561	13
ZOTU_4562	0
ZOTU_4563	0
ZOTU_4564	0
ZOTU_4565	0
ZOTU_4566	0
ZOTU_4567	0
ZOTU_4568	0
ZOTU_4569	0
ZOTU_4570	0
ZOTU_4571	0
ZOTU_4572	6
ZOTU_4573	0
ZOTU_4574	0
ZOTU_4575	2
ZOTU_4576	0
ZOTU_4577	0
ZOTU_4578	1
ZOTU_4579	0
ZOTU_4580	0
ZOTU_4581	0
ZOTU_4582	0
ZOTU_4583	0
ZOTU_4584	0
ZOTU_4585	0
ZOTU_4586	0
ZOTU_4587	0
ZOTU_4588	0
ZOTU_4589	0
ZOTU_4590	0
ZOTU_4591	0
ZOTU_4592	0
ZOTU_4593	0
ZOTU_4594	16
ZOTU_4595	0
ZOTU_4596	0
ZOTU_4597	0
ZOTU_4598	0
ZOTU_4599	0
ZOTU_4600	0
ZOTU_4601	0
ZOTU_4602	0
ZOTU_4603	4
ZOTU_4604	0
ZOTU_4605	0
ZOTU_4606	0
ZOTU_4607	0
ZOTU_4608	0
ZOTU_4609	0
ZOTU_4610	0
ZOTU_4611	0
ZOTU_4612	0
ZOTU_4613	0
ZOTU_4614	0
ZOTU_4615	0
ZOTU_4616	0
ZOTU_4617	0
ZOTU_4618	0
ZOTU_4619	0
ZOTU_4620	0
ZOTU_4621	0
ZOTU_4622	0
ZOTU_4623	0
ZOTU_4624	0
ZOTU_4625	0
ZOTU_4626	0
ZOTU_4627	0
ZOTU_4628	0
ZOTU_4629	0
ZOTU_4630	0
ZOTU_4631	0
ZOTU_4632	0
ZOTU_4633	0
ZOTU_4634	0
ZOTU_4635	0
ZOTU_4636	0
ZOTU_4637	0
ZOTU_4638	0
ZOTU_4639	0
ZOTU_4640	0
ZOTU_4641	0
ZOTU_4642	0
ZOTU_4643	0
ZOTU_4644	0
ZOTU_4645	0
ZOTU_4646	0
ZOTU_4647	0
ZOTU_4648	9
ZOTU_4649	0
ZOTU_4650	0
ZOTU_4651	0
ZOTU_4652	0
ZOTU_4653	0
ZOTU_4654	0
ZOTU_4655	0
ZOTU_4656	0
ZOTU_4657	0
ZOTU_4658	0
ZOTU_4659	0
ZOTU_4660	0
ZOTU_4661	0
ZOTU_4662	0
ZOTU_4663	0
ZOTU_4664	0
ZOTU_4665	0
ZOTU_4666	0
ZOTU_4667	0
ZOTU_4668	0
ZOTU_4669	0
ZOTU_4670	0
ZOTU_4671	0
ZOTU_4672	0
ZOTU_4673	0
ZOTU_4674	0
ZOTU_4675	0
ZOTU_4676	0
ZOTU_4677	0
ZOTU_4678	12
ZOTU_4679	13
ZOTU_4680	0
ZOTU_4681	0
ZOTU_4682	0
ZOTU_4683	0
ZOTU_4684	0
ZOTU_4685	0
ZOTU_4686	0
ZOTU_4687	0
ZOTU_4688	0
ZOTU_4689	0
ZOTU_4690	0
ZOTU_4691	0
ZOTU_4692	0
ZOTU_4693	0
ZOTU_4694	0
ZOTU_4695	12
ZOTU_4696	0
ZOTU_4697	0
ZOTU_4698	0
ZOTU_4699	0
ZOTU_4700	0
ZOTU_4701	0
ZOTU_4702	0
ZOTU_4703	0
ZOTU_4704	0
ZOTU_4705	0
ZOTU_4706	0
ZOTU_4707	11
ZOTU_4708	0
ZOTU_4709	0
ZOTU_4710	0
ZOTU_4711	0
ZOTU_4712	4
ZOTU_4713	0
ZOTU_4714	0
ZOTU_4715	0
ZOTU_4716	0
ZOTU_4717	0
ZOTU_4718	0
ZOTU_4719	0
ZOTU_4720	0
ZOTU_4721	0
ZOTU_4722	0
ZOTU_4723	13
ZOTU_4724	0
ZOTU_4725	0
ZOTU_4727	0
ZOTU_4728	0
ZOTU_4729	0
ZOTU_4730	0
ZOTU_4731	0
ZOTU_4732	0
ZOTU_4733	0
ZOTU_4734	0
ZOTU_4735	0
ZOTU_4736	0
ZOTU_4737	0
ZOTU_4738	0
ZOTU_4739	1
ZOTU_4740	0
ZOTU_4741	0
ZOTU_4742	0
ZOTU_4743	0
ZOTU_4744	0
ZOTU_4745	0
ZOTU_4746	0
ZOTU_4747	0
ZOTU_4748	0
ZOTU_4749	0
ZOTU_4750	0
ZOTU_4751	0
ZOTU_4752	0
ZOTU_4753	0
ZOTU_4754	0
ZOTU_4755	0
ZOTU_4756	0
ZOTU_4757	0
ZOTU_4758	0
ZOTU_4759	0
ZOTU_4760	0
ZOTU_4761	0
ZOTU_4762	0
ZOTU_4763	0
ZOTU_4764	0
ZOTU_4765	0
ZOTU_4766	4
ZOTU_4767	10
ZOTU_4768	0
ZOTU_4769	0
ZOTU_4770	0
ZOTU_4771	0
ZOTU_4772	0
ZOTU_4773	0
ZOTU_4774	0
ZOTU_4775	0
ZOTU_4776	0
ZOTU_4777	0
ZOTU_4778	0
ZOTU_4779	3
ZOTU_4780	0
ZOTU_4781	0
ZOTU_4782	0
ZOTU_4783	0
ZOTU_4784	0
ZOTU_4785	0
ZOTU_4786	0
ZOTU_4787	0
ZOTU_4788	0
ZOTU_4789	0
ZOTU_4790	0
ZOTU_4791	0
ZOTU_4792	0
ZOTU_4793	0
ZOTU_4794	0
ZOTU_4795	0
ZOTU_4796	0
ZOTU_4797	0
ZOTU_4798	0
ZOTU_4799	0
ZOTU_4800	0
ZOTU_4801	0
ZOTU_4802	0
ZOTU_4803	0
ZOTU_4804	0
ZOTU_4805	0
ZOTU_4806	0
ZOTU_4807	0
ZOTU_4808	0
ZOTU_4809	1
ZOTU_4810	0
ZOTU_4811	0
ZOTU_4812	0
ZOTU_4813	0
ZOTU_4814	0
ZOTU_4815	0
ZOTU_4816	0
ZOTU_4817	0
ZOTU_4818	0
ZOTU_4819	0
ZOTU_4820	0
ZOTU_4821	0
ZOTU_4822	0
ZOTU_4823	0
ZOTU_4824	0
ZOTU_4825	0
ZOTU_4826	0
ZOTU_4827	0
ZOTU_4828	6
ZOTU_4829	0
ZOTU_4830	0
ZOTU_4831	8
ZOTU_4832	0
ZOTU_4833	0
ZOTU_4834	0
ZOTU_4835	0
ZOTU_4836	0
ZOTU_4837	0
ZOTU_4838	0
ZOTU_4839	0
ZOTU_4840	0
ZOTU_4841	0
ZOTU_4842	0
ZOTU_4843	0
ZOTU_4844	0
ZOTU_4845	0
ZOTU_4846	0
ZOTU_4847	0
ZOTU_4848	0
ZOTU_4849	0
ZOTU_4850	0
ZOTU_4851	0
ZOTU_4852	0
ZOTU_4853	0
ZOTU_4854	0
ZOTU_4855	0
ZOTU_4856	0
ZOTU_4857	0
ZOTU_4858	0
ZOTU_4859	0
ZOTU_4860	0
ZOTU_4861	0
ZOTU_4862	0
ZOTU_4863	0
ZOTU_4864	0
ZOTU_4865	0
ZOTU_4866	0
ZOTU_4867	0
ZOTU_4868	0
ZOTU_4869	0
ZOTU_4870	12
ZOTU_4871	0
ZOTU_4872	0
ZOTU_4873	0
ZOTU_4874	0
ZOTU_4875	0
ZOTU_4876	0
ZOTU_4877	0
ZOTU_4878	0
ZOTU_4879	0
ZOTU_4880	1
ZOTU_4881	0
ZOTU_4882	0
ZOTU_4883	0
ZOTU_4884	15
ZOTU_4885	0
ZOTU_4886	0
ZOTU_4887	0
ZOTU_4888	12
ZOTU_4889	0
ZOTU_4890	10
ZOTU_4891	0
ZOTU_4892	0
ZOTU_4893	0
ZOTU_4894	0
ZOTU_4895	0
ZOTU_4896	0
ZOTU_4897	0
ZOTU_4898	0
ZOTU_4899	0
ZOTU_4900	0
ZOTU_4901	0
ZOTU_4902	0
ZOTU_4903	0
ZOTU_4904	18
ZOTU_4905	0
ZOTU_4906	0
ZOTU_4907	0
ZOTU_4908	0
ZOTU_4909	0
ZOTU_4910	0
ZOTU_4911	0
ZOTU_4912	0
ZOTU_4913	0
ZOTU_4914	1
ZOTU_4915	0
ZOTU_4916	10
ZOTU_4917	0
ZOTU_4918	0
ZOTU_4919	0
ZOTU_4920	0
ZOTU_4921	0
ZOTU_4922	0
ZOTU_4923	0
ZOTU_4924	0
ZOTU_4925	0
ZOTU_4926	0
ZOTU_4927	0
ZOTU_4928	0
ZOTU_4929	0
ZOTU_4930	0
ZOTU_4931	0
ZOTU_4932	0
ZOTU_4933	14
ZOTU_4934	2
ZOTU_4935	0
ZOTU_4936	0
ZOTU_4937	0
ZOTU_4938	0
ZOTU_4939	0
ZOTU_4940	0
ZOTU_4941	0
ZOTU_4942	0
ZOTU_4943	0
ZOTU_4944	0
ZOTU_4945	0
ZOTU_4946	0
ZOTU_4947	0
ZOTU_4948	0
ZOTU_4949	0
ZOTU_4950	0
ZOTU_4951	0
ZOTU_4952	0
ZOTU_4953	5
ZOTU_4954	0
ZOTU_4955	0
ZOTU_4956	0
ZOTU_4957	3
ZOTU_4958	0
ZOTU_4959	0
ZOTU_4960	0
ZOTU_4961	0
ZOTU_4962	0
ZOTU_4963	0
ZOTU_4964	0
ZOTU_4965	0
ZOTU_4966	0
ZOTU_4967	0
ZOTU_4968	0
ZOTU_4969	0
ZOTU_4970	0
ZOTU_4971	0
ZOTU_4972	0
ZOTU_4973	2
ZOTU_4974	0
ZOTU_4975	0
ZOTU_4976	0
ZOTU_4977	0
ZOTU_4978	0
ZOTU_4979	0
ZOTU_4980	0
ZOTU_4981	0
ZOTU_4982	0
ZOTU_4983	0
ZOTU_4984	0
ZOTU_4985	0
ZOTU_4986	0
ZOTU_4987	0
ZOTU_4988	0
ZOTU_4989	0
ZOTU_4990	3
ZOTU_4991	0
ZOTU_4992	0
ZOTU_4993	0
ZOTU_4994	0
ZOTU_4995	0
ZOTU_4996	0
ZOTU_4997	0
ZOTU_4998	0
ZOTU_4999	0
ZOTU_5000	0
ZOTU_5001	0
ZOTU_5002	13
ZOTU_5003	0
ZOTU_5004	0
ZOTU_5005	0
ZOTU_5006	0
ZOTU_5007	0
ZOTU_5008	0
ZOTU_5009	0
ZOTU_5010	0
ZOTU_5011	1
ZOTU_5012	0
ZOTU_5013	0
ZOTU_5014	0
ZOTU_5015	1
ZOTU_5016	0
ZOTU_5017	0
ZOTU_5018	11
ZOTU_5019	0
ZOTU_5020	0
ZOTU_5021	5
ZOTU_5022	0
ZOTU_5023	0
ZOTU_5024	0
ZOTU_5025	0
ZOTU_5026	0
ZOTU_5027	1
ZOTU_5028	0
ZOTU_5029	0
ZOTU_5030	0
ZOTU_5031	8
ZOTU_5032	0
ZOTU_5033	0
ZOTU_5034	0
ZOTU_5035	0
ZOTU_5036	0
ZOTU_5037	0
ZOTU_5038	0
ZOTU_5039	0
ZOTU_5040	0
ZOTU_5041	0
ZOTU_5042	0
ZOTU_5043	0
ZOTU_5044	0
ZOTU_5045	0
ZOTU_5046	0
ZOTU_5047	0
ZOTU_5048	0
ZOTU_5049	0
ZOTU_5050	2
ZOTU_5051	0
ZOTU_5052	0
ZOTU_5053	0
ZOTU_5054	0
ZOTU_5055	0
ZOTU_5056	0
ZOTU_5057	0
ZOTU_5058	0
ZOTU_5059	0
ZOTU_5060	2
ZOTU_5061	0
ZOTU_5062	0
ZOTU_5063	0
ZOTU_5064	0
ZOTU_5065	0
ZOTU_5066	0
ZOTU_5067	0
ZOTU_5068	3
ZOTU_5069	0
ZOTU_5070	0
ZOTU_5071	0
ZOTU_5072	2
ZOTU_5073	0
ZOTU_5074	0
ZOTU_5075	4
ZOTU_5076	0
ZOTU_5077	0
ZOTU_5078	0
ZOTU_5079	0
ZOTU_5080	0
ZOTU_5081	0
ZOTU_5082	0
ZOTU_5083	0
ZOTU_5084	0
ZOTU_5085	0
ZOTU_5086	9
ZOTU_5087	0
ZOTU_5088	0
ZOTU_5089	0
ZOTU_5090	0
ZOTU_5091	0
ZOTU_5092	0
ZOTU_5093	0
ZOTU_5094	0
ZOTU_5095	0
ZOTU_5096	10
ZOTU_5097	0
ZOTU_5098	0
ZOTU_5099	0
ZOTU_5100	0
ZOTU_5101	21
ZOTU_5102	0
ZOTU_5103	0
ZOTU_5104	0
ZOTU_5105	0
ZOTU_5106	0
ZOTU_5107	0
ZOTU_5108	0
ZOTU_5109	0
ZOTU_5110	0
ZOTU_5111	0
ZOTU_5112	0
ZOTU_5113	0
ZOTU_5114	0
ZOTU_5115	3
ZOTU_5116	0
ZOTU_5117	0
ZOTU_5118	0
ZOTU_5119	0
ZOTU_5120	0
ZOTU_5121	0
ZOTU_5122	0
ZOTU_5123	0
ZOTU_5124	0
ZOTU_5125	0
ZOTU_5126	11
ZOTU_5127	0
ZOTU_5128	0
ZOTU_5129	0
ZOTU_5130	0
ZOTU_5131	0
ZOTU_5132	0
ZOTU_5133	0
ZOTU_5134	0
ZOTU_5135	0
ZOTU_5136	0
ZOTU_5137	0
ZOTU_5138	0
ZOTU_5139	0
ZOTU_5140	0
ZOTU_5141	0
ZOTU_5142	0
ZOTU_5143	0
ZOTU_5144	0
ZOTU_5145	0
ZOTU_5146	0
ZOTU_5147	0
ZOTU_5148	0
ZOTU_5149	0
ZOTU_5150	0
ZOTU_5151	12
ZOTU_5152	0
ZOTU_5153	0
ZOTU_5154	0
ZOTU_5155	1
ZOTU_5156	0
ZOTU_5157	0
ZOTU_5158	0
ZOTU_5159	0
ZOTU_5160	0
ZOTU_5161	0
ZOTU_5162	0
ZOTU_5163	9
ZOTU_5164	0
ZOTU_5165	0
ZOTU_5166	9
ZOTU_5167	0
ZOTU_5168	0
ZOTU_5169	0
ZOTU_5170	0
ZOTU_5171	0
ZOTU_5172	0
ZOTU_5173	0
ZOTU_5174	0
ZOTU_5175	0
ZOTU_5176	0
ZOTU_5177	0
ZOTU_5178	0
ZOTU_5179	2
ZOTU_5180	0
ZOTU_5181	0
ZOTU_5182	0
ZOTU_5183	0
ZOTU_5184	0
ZOTU_5185	0
ZOTU_5186	0
ZOTU_5187	0
ZOTU_5188	14
ZOTU_5189	0
ZOTU_5190	0
ZOTU_5191	0
ZOTU_5192	0
ZOTU_5193	0
ZOTU_5194	0
ZOTU_5195	0
ZOTU_5196	0
ZOTU_5197	30
ZOTU_5198	0
ZOTU_5199	0
ZOTU_5200	0
ZOTU_5201	0
ZOTU_5202	0
ZOTU_5203	0
ZOTU_5204	0
ZOTU_5205	0
ZOTU_5206	0
ZOTU_5207	0
ZOTU_5208	0
ZOTU_5209	0
ZOTU_5210	0
ZOTU_5211	0
ZOTU_5212	0
ZOTU_5213	0
ZOTU_5214	0
ZOTU_5215	0
ZOTU_5216	0
ZOTU_5217	0
ZOTU_5218	0
ZOTU_5219	0
ZOTU_5220	6
ZOTU_5222	0
ZOTU_5223	0
ZOTU_5224	0
ZOTU_5225	0
ZOTU_5226	0
ZOTU_5227	0
ZOTU_5228	0
ZOTU_5229	0
ZOTU_5230	0
ZOTU_5231	0
ZOTU_5232	0
ZOTU_5233	6
ZOTU_5234	0
ZOTU_5235	0
ZOTU_5236	0
ZOTU_5237	0
ZOTU_5238	0
ZOTU_5239	0
ZOTU_5240	0
ZOTU_5241	0
ZOTU_5242	0
ZOTU_5243	0
ZOTU_5244	0
ZOTU_5245	0
ZOTU_5246	0
ZOTU_5247	0
ZOTU_5248	0
ZOTU_5249	0
ZOTU_5250	0
ZOTU_5251	0
ZOTU_5252	0
ZOTU_5253	0
ZOTU_5254	0
